"Date Time","T (degC)"
31.07.2016 16:00:00,22.83166695
31.07.2016 17:00:00,22.57166704
31.07.2016 18:00:00,20.55499999
31.07.2016 19:00:00,17.19499969
31.07.2016 20:00:00,16.71333313
31.07.2016 21:00:00,16.27333323
31.07.2016 22:00:00,15.64833307
31.07.2016 23:00:00,15.16833305
01.08.2016 00:00:00,14.26999998
01.08.2016 01:00:00,14.10833327
01.08.2016 02:00:00,14.14833323
01.08.2016 03:00:00,13.73000018
01.08.2016 04:00:00,13.25166686
01.08.2016 05:00:00,13.26666657
01.08.2016 06:00:00,13.77666664
01.08.2016 07:00:00,15.65333335
01.08.2016 08:00:00,16.46166658
01.08.2016 09:00:00,17.77333323
01.08.2016 10:00:00,18.66000017
01.08.2016 11:00:00,19.77833335
01.08.2016 12:00:00,19.48499997
01.08.2016 13:00:00,20.83333365
01.08.2016 14:00:00,20.18166669
01.08.2016 15:00:00,20.55500031
01.08.2016 16:00:00,20.62833373
01.08.2016 17:00:00,21.2549998
01.08.2016 18:00:00,20.8266662
01.08.2016 19:00:00,19.46833356
01.08.2016 20:00:00,18.2516667
01.08.2016 21:00:00,16.62166691
01.08.2016 22:00:00,15.36666663
01.08.2016 23:00:00,14.82333326
02.08.2016 00:00:00,14.4333334
02.08.2016 01:00:00,13.69000006
02.08.2016 02:00:00,13.01000007
02.08.2016 03:00:00,12.97999986
02.08.2016 04:00:00,12.92833344
02.08.2016 05:00:00,12.38166682
02.08.2016 06:00:00,12.23333327
02.08.2016 07:00:00,12.53666671
02.08.2016 08:00:00,13.25666666
02.08.2016 09:00:00,14.27666664
02.08.2016 10:00:00,15.94166644
02.08.2016 11:00:00,16.95000045
02.08.2016 12:00:00,17.74499989
02.08.2016 13:00:00,18.10666656
02.08.2016 14:00:00,17.92333317
02.08.2016 15:00:00,17.87500032
02.08.2016 16:00:00,17.79333337
02.08.2016 17:00:00,17.32833354
02.08.2016 18:00:00,17.38333352
02.08.2016 19:00:00,17.10999997
02.08.2016 20:00:00,16.78666655
02.08.2016 21:00:00,16.46666686
02.08.2016 22:00:00,15.88833348
02.08.2016 23:00:00,15.79833301
03.08.2016 00:00:00,15.6583333
03.08.2016 01:00:00,15.74166663
03.08.2016 02:00:00,15.87833309
03.08.2016 03:00:00,15.76500018
03.08.2016 04:00:00,15.50833337
03.08.2016 05:00:00,15.75333341
03.08.2016 06:00:00,16.64666716
03.08.2016 07:00:00,17.86500009
03.08.2016 08:00:00,18.50000032
03.08.2016 09:00:00,19.35833327
03.08.2016 10:00:00,20.00666682
03.08.2016 11:00:00,20.05000019
03.08.2016 12:00:00,20.50833321
03.08.2016 13:00:00,20.59499963
03.08.2016 14:00:00,20.22166697
03.08.2016 15:00:00,19.87166627
03.08.2016 16:00:00,19.8633337
03.08.2016 17:00:00,18.91166655
03.08.2016 18:00:00,18.87166659
03.08.2016 19:00:00,18.76000023
03.08.2016 20:00:00,18.37333298
03.08.2016 21:00:00,18.1266667
03.08.2016 22:00:00,17.94666672
03.08.2016 23:00:00,17.90833314
04.08.2016 00:00:00,17.65833346
04.08.2016 01:00:00,17.14666684
04.08.2016 02:00:00,16.99499989
04.08.2016 03:00:00,17.02833366
04.08.2016 04:00:00,16.97666677
04.08.2016 05:00:00,16.86999989
04.08.2016 06:00:00,17.0716664
04.08.2016 07:00:00,18.75999991
04.08.2016 08:00:00,20.92166646
04.08.2016 09:00:00,22.33500004
04.08.2016 10:00:00,22.875
04.08.2016 11:00:00,23.26999982
04.08.2016 12:00:00,23.44999981
04.08.2016 13:00:00,23.72333304
04.08.2016 14:00:00,23.5016667
04.08.2016 15:00:00,22.54999987
04.08.2016 16:00:00,21.44666704
04.08.2016 17:00:00,21.42999999
04.08.2016 18:00:00,21.09833336
04.08.2016 19:00:00,19.96333345
04.08.2016 20:00:00,19.138333
04.08.2016 21:00:00,18.33666611
04.08.2016 22:00:00,16.4083333
04.08.2016 23:00:00,15.46166658
05.08.2016 00:00:00,15.21499999
05.08.2016 01:00:00,14.80166642
05.08.2016 02:00:00,14.4066666
05.08.2016 03:00:00,14.30499999
05.08.2016 04:00:00,14.13499975
05.08.2016 05:00:00,14.17666658
05.08.2016 06:00:00,14.34500011
05.08.2016 07:00:00,15.39333328
05.08.2016 08:00:00,15.82500013
05.08.2016 09:00:00,17.125
05.08.2016 10:00:00,17.68000031
05.08.2016 11:00:00,18.22000027
05.08.2016 12:00:00,18.97000027
05.08.2016 13:00:00,19.76166693
05.08.2016 14:00:00,20.32166672
05.08.2016 15:00:00,20.87500032
05.08.2016 16:00:00,20.77333323
05.08.2016 17:00:00,19.14333312
05.08.2016 18:00:00,19.59166686
05.08.2016 19:00:00,18.58500004
05.08.2016 20:00:00,17.85999997
05.08.2016 21:00:00,17.58999952
05.08.2016 22:00:00,16.98166656
05.08.2016 23:00:00,16.50166639
06.08.2016 00:00:00,16.11833334
06.08.2016 01:00:00,15.38166666
06.08.2016 02:00:00,14.00500011
06.08.2016 03:00:00,13.2183334
06.08.2016 04:00:00,12.61666663
06.08.2016 05:00:00,12.55499999
06.08.2016 06:00:00,14.0016667
06.08.2016 07:00:00,16.03666671
06.08.2016 08:00:00,17.34000015
06.08.2016 09:00:00,19.18666681
06.08.2016 10:00:00,19.54166667
06.08.2016 11:00:00,19.93166637
06.08.2016 12:00:00,20.8700002
06.08.2016 13:00:00,21.3633337
06.08.2016 14:00:00,22.22833347
06.08.2016 15:00:00,22.18166669
06.08.2016 16:00:00,21.79499976
06.08.2016 17:00:00,21.05499967
06.08.2016 18:00:00,20.32666651
06.08.2016 19:00:00,19.52833335
06.08.2016 20:00:00,18.5066665
06.08.2016 21:00:00,17.7450002
06.08.2016 22:00:00,15.53833326
06.08.2016 23:00:00,14.5250001
07.08.2016 00:00:00,13.53166676
07.08.2016 01:00:00,12.64833339
07.08.2016 02:00:00,12.15166664
07.08.2016 03:00:00,11.7783335
07.08.2016 04:00:00,11.76333332
07.08.2016 05:00:00,11.30666653
07.08.2016 06:00:00,12.86166668
07.08.2016 07:00:00,15.4399999
07.08.2016 08:00:00,17.95666663
07.08.2016 09:00:00,19.98333327
07.08.2016 10:00:00,21.20499992
07.08.2016 11:00:00,22.5466671
07.08.2016 12:00:00,23.7516667
07.08.2016 13:00:00,24.73000018
07.08.2016 14:00:00,25.63499991
07.08.2016 15:00:00,26.15333335
07.08.2016 16:00:00,26.41999976
07.08.2016 17:00:00,26.32500013
07.08.2016 18:00:00,25.80833308
07.08.2016 19:00:00,23.97166634
07.08.2016 20:00:00,22.21833356
07.08.2016 21:00:00,21.07833322
07.08.2016 22:00:00,19.39000003
07.08.2016 23:00:00,17.51833375
08.08.2016 00:00:00,16.71000036
08.08.2016 01:00:00,16.0966665
08.08.2016 02:00:00,15.38166666
08.08.2016 03:00:00,14.73500013
08.08.2016 04:00:00,14.4666667
08.08.2016 05:00:00,14.44000006
08.08.2016 06:00:00,17.13666662
08.08.2016 07:00:00,18.84000015
08.08.2016 08:00:00,22.07166672
08.08.2016 09:00:00,23.85166677
08.08.2016 10:00:00,24.80499999
08.08.2016 11:00:00,25.05666637
08.08.2016 12:00:00,25.5049998
08.08.2016 13:00:00,26.13666662
08.08.2016 14:00:00,26.90500005
08.08.2016 15:00:00,27.24166616
08.08.2016 16:00:00,27.03999996
08.08.2016 17:00:00,26.28833326
08.08.2016 18:00:00,25.00500011
08.08.2016 19:00:00,22.53000005
08.08.2016 20:00:00,19.66999976
08.08.2016 21:00:00,18.84499963
08.08.2016 22:00:00,18.26500034
08.08.2016 23:00:00,17.67333317
09.08.2016 00:00:00,17.46666686
09.08.2016 01:00:00,17.20666695
09.08.2016 02:00:00,16.93166669
09.08.2016 03:00:00,16.55833308
09.08.2016 04:00:00,16.20333322
09.08.2016 05:00:00,15.76833344
09.08.2016 06:00:00,15.39000003
09.08.2016 07:00:00,15.76833328
09.08.2016 08:00:00,15.25999991
09.08.2016 09:00:00,14.86666663
09.08.2016 10:00:00,15.73999993
09.08.2016 11:00:00,17.28666687
09.08.2016 12:00:00,18.15999985
09.08.2016 13:00:00,18.74333318
09.08.2016 14:00:00,19.84166654
09.08.2016 15:00:00,20.00000032
09.08.2016 16:00:00,19.67833328
09.08.2016 17:00:00,19.10166645
09.08.2016 18:00:00,18.33833377
09.08.2016 19:00:00,17.53500017
09.08.2016 20:00:00,16.66166639
09.08.2016 21:00:00,14.04500008
09.08.2016 22:00:00,13.06333335
09.08.2016 23:00:00,12.82166688
10.08.2016 00:00:00,12.63166666
10.08.2016 01:00:00,12.55833324
10.08.2016 02:00:00,12.52499994
10.08.2016 03:00:00,12.24833345
10.08.2016 04:00:00,12.14333328
10.08.2016 05:00:00,11.96666654
10.08.2016 06:00:00,11.10999997
10.08.2016 07:00:00,10.79833349
10.08.2016 08:00:00,11.10999997
10.08.2016 09:00:00,11.61333354
10.08.2016 10:00:00,12.76499987
10.08.2016 11:00:00,14.28499969
10.08.2016 12:00:00,12.26166662
10.08.2016 13:00:00,14.0983332
10.08.2016 14:00:00,14.88333337
10.08.2016 15:00:00,14.41500012
10.08.2016 16:00:00,14.62000004
10.08.2016 17:00:00,15.2433335
10.08.2016 18:00:00,14.31333335
10.08.2016 19:00:00,13.39666669
10.08.2016 20:00:00,12.23499997
10.08.2016 21:00:00,10.77166669
10.08.2016 22:00:00,9.336666743
10.08.2016 23:00:00,8.526666482
11.08.2016 00:00:00,7.714999994
11.08.2016 01:00:00,7.195000013
11.08.2016 02:00:00,6.74666659
11.08.2016 03:00:00,6.226666689
11.08.2016 04:00:00,5.681666772
11.08.2016 05:00:00,5.689999898
11.08.2016 06:00:00,7.306666613
11.08.2016 07:00:00,9.173333486
11.08.2016 08:00:00,12.14166673
11.08.2016 09:00:00,13.91166671
11.08.2016 10:00:00,15.00166655
11.08.2016 11:00:00,16.02000014
11.08.2016 12:00:00,16.55499999
11.08.2016 13:00:00,16.78333346
11.08.2016 14:00:00,16.85999997
11.08.2016 15:00:00,17.11666679
11.08.2016 16:00:00,17.21166674
11.08.2016 17:00:00,16.65333335
11.08.2016 18:00:00,16.14999994
11.08.2016 19:00:00,15.62666686
11.08.2016 20:00:00,14.84499995
11.08.2016 21:00:00,14.51333332
11.08.2016 22:00:00,14.46166658
11.08.2016 23:00:00,13.53999996
12.08.2016 00:00:00,12.23333343
12.08.2016 01:00:00,11.37666655
12.08.2016 02:00:00,11.48166641
12.08.2016 03:00:00,11.71166674
12.08.2016 04:00:00,11.98000018
12.08.2016 05:00:00,12.13666677
12.08.2016 06:00:00,12.46500031
12.08.2016 07:00:00,11.97500006
12.08.2016 08:00:00,12.07333326
12.08.2016 09:00:00,12.80499983
12.08.2016 10:00:00,13.86500009
12.08.2016 11:00:00,14.68499994
12.08.2016 12:00:00,15.29499992
12.08.2016 13:00:00,16.22166729
12.08.2016 14:00:00,17.125
12.08.2016 15:00:00,17.88666693
12.08.2016 16:00:00,17.67166678
12.08.2016 17:00:00,18.13333384
12.08.2016 18:00:00,18.53000005
12.08.2016 19:00:00,17.67333349
12.08.2016 20:00:00,17.02666664
12.08.2016 21:00:00,17.14166641
12.08.2016 22:00:00,16.79333337
12.08.2016 23:00:00,16.52166653
13.08.2016 00:00:00,16.37166659
13.08.2016 01:00:00,16.05499967
13.08.2016 02:00:00,15.33166663
13.08.2016 03:00:00,14.7233332
13.08.2016 04:00:00,14.02499994
13.08.2016 05:00:00,14.16833337
13.08.2016 06:00:00,15.38166682
13.08.2016 07:00:00,17.63333352
13.08.2016 08:00:00,20.31500022
13.08.2016 09:00:00,21.41166687
13.08.2016 10:00:00,22.37999948
13.08.2016 11:00:00,23.70666695
13.08.2016 12:00:00,24.72666645
13.08.2016 13:00:00,25.49166711
13.08.2016 14:00:00,26.0049998
13.08.2016 15:00:00,26.33500036
13.08.2016 16:00:00,26.72500006
13.08.2016 17:00:00,26.52833335
13.08.2016 18:00:00,25.97333304
13.08.2016 19:00:00,24.15500005
13.08.2016 20:00:00,22.03500017
13.08.2016 21:00:00,21.12833341
13.08.2016 22:00:00,20.50666618
13.08.2016 23:00:00,18.79833317
14.08.2016 00:00:00,17.93000031
14.08.2016 01:00:00,17.23499997
14.08.2016 02:00:00,16.04333321
14.08.2016 03:00:00,15.47500006
14.08.2016 04:00:00,14.52166653
14.08.2016 05:00:00,13.77166669
14.08.2016 06:00:00,14.87166675
14.08.2016 07:00:00,16.70166683
14.08.2016 08:00:00,19.26333364
14.08.2016 09:00:00,20.91666667
14.08.2016 10:00:00,21.04666678
14.08.2016 11:00:00,21.42833296
14.08.2016 12:00:00,22.39500014
14.08.2016 13:00:00,23.17000008
14.08.2016 14:00:00,22.58166663
14.08.2016 15:00:00,22.33166663
14.08.2016 16:00:00,22.33666643
14.08.2016 17:00:00,22.43166669
14.08.2016 18:00:00,21.42166678
14.08.2016 19:00:00,20.6266667
14.08.2016 20:00:00,19.75333309
14.08.2016 21:00:00,18.36499977
14.08.2016 22:00:00,16.81166649
14.08.2016 23:00:00,15.88666677
15.08.2016 00:00:00,15.23166672
15.08.2016 01:00:00,14.37166675
15.08.2016 02:00:00,13.86499993
15.08.2016 03:00:00,12.95833333
15.08.2016 04:00:00,13.23166656
15.08.2016 05:00:00,13.00999991
15.08.2016 06:00:00,13.28833342
15.08.2016 07:00:00,14.63500007
15.08.2016 08:00:00,16.27999989
15.08.2016 09:00:00,17.42666626
15.08.2016 10:00:00,18.43666617
15.08.2016 11:00:00,19.33999983
15.08.2016 12:00:00,20.5666666
15.08.2016 13:00:00,20.58333302
15.08.2016 14:00:00,20.85666656
15.08.2016 15:00:00,20.58000024
15.08.2016 16:00:00,20.32833354
15.08.2016 17:00:00,20.28499985
15.08.2016 18:00:00,19.66666667
15.08.2016 19:00:00,18.58666674
15.08.2016 20:00:00,17.70666663
15.08.2016 21:00:00,17.23333295
15.08.2016 22:00:00,15.88333337
15.08.2016 23:00:00,14.50666682
16.08.2016 00:00:00,13.44666656
16.08.2016 01:00:00,12.32666651
16.08.2016 02:00:00,11.57499997
16.08.2016 03:00:00,11.2899998
16.08.2016 04:00:00,10.55999994
16.08.2016 05:00:00,9.890000184
16.08.2016 06:00:00,11.17833312
16.08.2016 07:00:00,12.97000011
16.08.2016 08:00:00,15.70666695
16.08.2016 09:00:00,17.91333326
16.08.2016 10:00:00,19.67166678
16.08.2016 11:00:00,20.23666636
16.08.2016 12:00:00,20.76500003
16.08.2016 13:00:00,20.64999994
16.08.2016 14:00:00,20.74499989
16.08.2016 15:00:00,20.88333321
16.08.2016 16:00:00,20.91166655
16.08.2016 17:00:00,20.9333334
16.08.2016 18:00:00,20.31333383
16.08.2016 19:00:00,19.03000005
16.08.2016 20:00:00,18.19166692
16.08.2016 21:00:00,16.48000002
16.08.2016 22:00:00,15.58333333
16.08.2016 23:00:00,15.94500017
17.08.2016 00:00:00,14.96500015
17.08.2016 01:00:00,14.02499994
17.08.2016 02:00:00,13.04499992
17.08.2016 03:00:00,11.61333323
17.08.2016 04:00:00,10.9066666
17.08.2016 05:00:00,10.4066666
17.08.2016 06:00:00,10.3149999
17.08.2016 07:00:00,10.39833339
17.08.2016 08:00:00,11.22500022
17.08.2016 09:00:00,11.83000008
17.08.2016 10:00:00,14.10999982
17.08.2016 11:00:00,15.9600002
17.08.2016 12:00:00,17.04499976
17.08.2016 13:00:00,17.54166667
17.08.2016 14:00:00,18.375
17.08.2016 15:00:00,18.65166632
17.08.2016 16:00:00,18.93166637
17.08.2016 17:00:00,18.96000004
17.08.2016 18:00:00,18.4150006
17.08.2016 19:00:00,17.01000023
17.08.2016 20:00:00,15.72666677
17.08.2016 21:00:00,14.46999979
17.08.2016 22:00:00,12.72166697
17.08.2016 23:00:00,11.69833326
18.08.2016 00:00:00,10.41333326
18.08.2016 01:00:00,9.476666609
18.08.2016 02:00:00,8.50666666
18.08.2016 03:00:00,7.886666695
18.08.2016 04:00:00,7.458333413
18.08.2016 05:00:00,6.981666724
18.08.2016 06:00:00,8.226666609
18.08.2016 07:00:00,10.22833331
18.08.2016 08:00:00,13.38666662
18.08.2016 09:00:00,16.59833384
18.08.2016 10:00:00,17.86500009
18.08.2016 11:00:00,19.60166677
18.08.2016 12:00:00,21.33833345
18.08.2016 13:00:00,22.03333346
18.08.2016 14:00:00,22.73499997
18.08.2016 15:00:00,23.39333312
18.08.2016 16:00:00,23.39999994
18.08.2016 17:00:00,23.71500015
18.08.2016 18:00:00,23.16833305
18.08.2016 19:00:00,21.0666666
18.08.2016 20:00:00,18.8733333
18.08.2016 21:00:00,16.96000036
18.08.2016 22:00:00,15.13666662
18.08.2016 23:00:00,13.61833318
19.08.2016 00:00:00,12.4066666
19.08.2016 01:00:00,11.83166679
19.08.2016 02:00:00,10.64999994
19.08.2016 03:00:00,9.821666559
19.08.2016 04:00:00,9.296666622
19.08.2016 05:00:00,9.571666559
19.08.2016 06:00:00,10.9983333
19.08.2016 07:00:00,13.16166671
19.08.2016 08:00:00,16.38833332
19.08.2016 09:00:00,19.0483338
19.08.2016 10:00:00,21.50333341
19.08.2016 11:00:00,23.70833333
19.08.2016 12:00:00,24.86666711
19.08.2016 13:00:00,25.28333346
19.08.2016 14:00:00,25.07166672
19.08.2016 15:00:00,25.35666688
19.08.2016 16:00:00,25.82666683
19.08.2016 17:00:00,25.5116663
19.08.2016 18:00:00,25.15166664
19.08.2016 19:00:00,23.83333333
19.08.2016 20:00:00,22.38833364
19.08.2016 21:00:00,20.74333286
19.08.2016 22:00:00,19.54666678
19.08.2016 23:00:00,18.34333293
20.08.2016 00:00:00,17.68666681
20.08.2016 01:00:00,17.37833309
20.08.2016 02:00:00,17.12666702
20.08.2016 03:00:00,16.56166681
20.08.2016 04:00:00,15.72833316
20.08.2016 05:00:00,15.65499989
20.08.2016 06:00:00,16.10333331
20.08.2016 07:00:00,16.58500036
20.08.2016 08:00:00,17.47000027
20.08.2016 09:00:00,19.55333328
20.08.2016 10:00:00,22.4883337
20.08.2016 11:00:00,24.4983333
20.08.2016 12:00:00,25.43333308
20.08.2016 13:00:00,25.69333331
20.08.2016 14:00:00,25.45166651
20.08.2016 15:00:00,24.79166698
20.08.2016 16:00:00,23.53833357
20.08.2016 17:00:00,21.01666705
20.08.2016 18:00:00,20.54666646
20.08.2016 19:00:00,19.83500004
20.08.2016 20:00:00,19.23666668
20.08.2016 21:00:00,17.50166702
20.08.2016 22:00:00,17.09166622
20.08.2016 23:00:00,16.68666649
21.08.2016 00:00:00,16.66499996
21.08.2016 01:00:00,16.20666695
21.08.2016 02:00:00,15.67000008
21.08.2016 03:00:00,15.44999997
21.08.2016 04:00:00,14.65499989
21.08.2016 05:00:00,14.1533335
21.08.2016 06:00:00,14.46999995
21.08.2016 07:00:00,16.51666673
21.08.2016 08:00:00,16.32500013
21.08.2016 09:00:00,17.92999967
21.08.2016 10:00:00,20.29666646
21.08.2016 11:00:00,20.89000003
21.08.2016 12:00:00,21.11499977
21.08.2016 13:00:00,21.31833299
21.08.2016 14:00:00,19.96333377
21.08.2016 15:00:00,19.82999961
21.08.2016 16:00:00,19.81333351
21.08.2016 17:00:00,19.53999996
21.08.2016 18:00:00,18.2016662
21.08.2016 19:00:00,16.53999996
21.08.2016 20:00:00,15.54999987
21.08.2016 21:00:00,15.02333323
21.08.2016 22:00:00,14.5283335
21.08.2016 23:00:00,14.68499994
22.08.2016 00:00:00,14.26499987
22.08.2016 01:00:00,13.92333333
22.08.2016 02:00:00,13.98333327
22.08.2016 03:00:00,13.93833335
22.08.2016 04:00:00,14.24666643
22.08.2016 05:00:00,14.29166667
22.08.2016 06:00:00,14.50500011
22.08.2016 07:00:00,15.66499996
22.08.2016 08:00:00,17.02000014
22.08.2016 09:00:00,18.31999969
22.08.2016 10:00:00,19.18833319
22.08.2016 11:00:00,19.65166696
22.08.2016 12:00:00,20.14999994
22.08.2016 13:00:00,21.41333357
22.08.2016 14:00:00,21.96166674
22.08.2016 15:00:00,22.11833382
22.08.2016 16:00:00,22.13833332
22.08.2016 17:00:00,22.01666673
22.08.2016 18:00:00,21.02833303
22.08.2016 19:00:00,19.68666681
22.08.2016 20:00:00,19.12166659
22.08.2016 21:00:00,18.97666677
22.08.2016 22:00:00,18.4350001
22.08.2016 23:00:00,17.65166664
23.08.2016 00:00:00,17.84833336
23.08.2016 01:00:00,17.51666673
23.08.2016 02:00:00,17.29833349
23.08.2016 03:00:00,17.44333331
23.08.2016 04:00:00,16.85166645
23.08.2016 05:00:00,16.08499988
23.08.2016 06:00:00,16.68499978
23.08.2016 07:00:00,18.3083334
23.08.2016 08:00:00,21.14333375
23.08.2016 09:00:00,23.1133337
23.08.2016 10:00:00,23.77666664
23.08.2016 11:00:00,24.60999997
23.08.2016 12:00:00,25.53333314
23.08.2016 13:00:00,26.19333331
23.08.2016 14:00:00,26.37666702
23.08.2016 15:00:00,26.4983333
23.08.2016 16:00:00,26.7566665
23.08.2016 17:00:00,25.59500027
23.08.2016 18:00:00,25.09499995
23.08.2016 19:00:00,23.83333302
23.08.2016 20:00:00,22.59833336
23.08.2016 21:00:00,21.65999985
23.08.2016 22:00:00,20.38333321
23.08.2016 23:00:00,19.20166715
24.08.2016 00:00:00,18.45500024
24.08.2016 01:00:00,17.30833308
24.08.2016 02:00:00,16.54499976
24.08.2016 03:00:00,15.81666644
24.08.2016 04:00:00,14.76000007
24.08.2016 05:00:00,14.43333356
24.08.2016 06:00:00,16.21499999
24.08.2016 07:00:00,17.94166629
24.08.2016 08:00:00,21.1833334
24.08.2016 09:00:00,23.77666664
24.08.2016 10:00:00,25.79333305
24.08.2016 11:00:00,27.08666643
24.08.2016 12:00:00,27.82666715
24.08.2016 13:00:00,28.65499973
24.08.2016 14:00:00,29.40333366
24.08.2016 15:00:00,29.69833342
24.08.2016 16:00:00,29.48499966
24.08.2016 17:00:00,29.36166668
24.08.2016 18:00:00,28.34666665
24.08.2016 19:00:00,26.63499991
24.08.2016 20:00:00,25.3633337
24.08.2016 21:00:00,24.10333347
24.08.2016 22:00:00,22.54000028
24.08.2016 23:00:00,21.11500009
25.08.2016 00:00:00,19.55333328
25.08.2016 01:00:00,17.47333304
25.08.2016 02:00:00,16.45499992
25.08.2016 03:00:00,15.61000013
25.08.2016 04:00:00,15.05833324
25.08.2016 05:00:00,14.45499992
25.08.2016 06:00:00,16.29499976
25.08.2016 07:00:00,18.56333383
25.08.2016 08:00:00,21.89333344
25.08.2016 09:00:00,24.18833351
25.08.2016 10:00:00,26.99166679
25.08.2016 11:00:00,29.02000014
25.08.2016 12:00:00,29.88333321
25.08.2016 13:00:00,30.92833328
25.08.2016 14:00:00,31.42999967
25.08.2016 15:00:00,31.71000004
25.08.2016 16:00:00,31.79166667
25.08.2016 17:00:00,31.74166648
25.08.2016 18:00:00,30.17500019
25.08.2016 19:00:00,28.38333321
25.08.2016 20:00:00,26.91499996
25.08.2016 21:00:00,25.04333337
25.08.2016 22:00:00,23.92499987
25.08.2016 23:00:00,22.57666651
26.08.2016 00:00:00,21.37666702
26.08.2016 01:00:00,20.27833366
26.08.2016 02:00:00,19.46999963
26.08.2016 03:00:00,17.74666723
26.08.2016 04:00:00,18.00166639
26.08.2016 05:00:00,17.51333332
26.08.2016 06:00:00,18.09166654
26.08.2016 07:00:00,19.53166676
26.08.2016 08:00:00,23.16499996
26.08.2016 09:00:00,25.90833314
26.08.2016 10:00:00,28.00500011
26.08.2016 11:00:00,29.52999973
26.08.2016 12:00:00,31.09500027
26.08.2016 13:00:00,32.46333345
26.08.2016 14:00:00,33.43833288
26.08.2016 15:00:00,34.17333349
26.08.2016 16:00:00,34.26333427
26.08.2016 17:00:00,33.93000031
26.08.2016 18:00:00,32.41833337
26.08.2016 19:00:00,30.83166663
26.08.2016 20:00:00,27.95333354
26.08.2016 21:00:00,25.58833313
26.08.2016 22:00:00,23.70999972
26.08.2016 23:00:00,21.46499952
27.08.2016 00:00:00,20.47333336
27.08.2016 01:00:00,19.69666672
27.08.2016 02:00:00,18.04666678
27.08.2016 03:00:00,18.14166705
27.08.2016 04:00:00,17.59333293
27.08.2016 05:00:00,16.06333335
27.08.2016 06:00:00,17.51166662
27.08.2016 07:00:00,19.25000032
27.08.2016 08:00:00,22.06999969
27.08.2016 09:00:00,23.5066665
27.08.2016 10:00:00,25.65833346
27.08.2016 11:00:00,27.72333368
27.08.2016 12:00:00,29.68166669
27.08.2016 13:00:00,31.111667
27.08.2016 14:00:00,31.91000017
27.08.2016 15:00:00,32.27166684
27.08.2016 16:00:00,32.29333369
27.08.2016 17:00:00,32.02499962
27.08.2016 18:00:00,30.82166672
27.08.2016 19:00:00,29.19166692
27.08.2016 20:00:00,27.89833355
27.08.2016 21:00:00,25.92666626
27.08.2016 22:00:00,23.49333318
27.08.2016 23:00:00,21.34833368
28.08.2016 00:00:00,20.50833321
28.08.2016 01:00:00,19.84500027
28.08.2016 02:00:00,18.20500024
28.08.2016 03:00:00,17.7566665
28.08.2016 04:00:00,17.63000011
28.08.2016 05:00:00,16.49333318
28.08.2016 06:00:00,17.17999967
28.08.2016 07:00:00,19.42500051
28.08.2016 08:00:00,22.32166672
28.08.2016 09:00:00,25.80000019
28.08.2016 10:00:00,29.3233331
28.08.2016 11:00:00,31.9583327
28.08.2016 12:00:00,33.12333298
28.08.2016 13:00:00,33.47666613
28.08.2016 14:00:00,33.21833293
28.08.2016 15:00:00,32.92000008
28.08.2016 16:00:00,31.97666709
28.08.2016 17:00:00,29.88333352
28.08.2016 18:00:00,27.71499983
28.08.2016 19:00:00,25.4933335
28.08.2016 20:00:00,21.2616663
28.08.2016 21:00:00,21.04166667
28.08.2016 22:00:00,21.22500006
28.08.2016 23:00:00,20.59999975
29.08.2016 00:00:00,19.84833368
29.08.2016 01:00:00,19.71666654
29.08.2016 02:00:00,19.96166643
29.08.2016 03:00:00,19.77000014
29.08.2016 04:00:00,19.47666677
29.08.2016 05:00:00,19.4350001
29.08.2016 06:00:00,19.13999971
29.08.2016 07:00:00,20.48833307
29.08.2016 08:00:00,21.4399999
29.08.2016 09:00:00,22.08333333
29.08.2016 10:00:00,22.638333
29.08.2016 11:00:00,23.84166622
29.08.2016 12:00:00,22.79166667
29.08.2016 13:00:00,23.18666649
29.08.2016 14:00:00,23.84833304
29.08.2016 15:00:00,23.06666629
29.08.2016 16:00:00,22.06166649
29.08.2016 17:00:00,21.07500013
29.08.2016 18:00:00,20.61333307
29.08.2016 19:00:00,19.67500019
29.08.2016 20:00:00,19.10833327
29.08.2016 21:00:00,18.57500013
29.08.2016 22:00:00,17.65833314
29.08.2016 23:00:00,17.43499978
30.08.2016 00:00:00,16.82999961
30.08.2016 01:00:00,15.80166658
30.08.2016 02:00:00,15.17666674
30.08.2016 03:00:00,14.54666662
30.08.2016 04:00:00,13.68499994
30.08.2016 05:00:00,12.95333322
30.08.2016 06:00:00,14.01666673
30.08.2016 07:00:00,15.10833343
30.08.2016 08:00:00,15.59666681
30.08.2016 09:00:00,16.41333326
30.08.2016 10:00:00,17.22999986
30.08.2016 11:00:00,18.49500052
30.08.2016 12:00:00,19.18166669
30.08.2016 13:00:00,19.99000009
30.08.2016 14:00:00,20.58833345
30.08.2016 15:00:00,20.76833344
30.08.2016 16:00:00,20.7566665
30.08.2016 17:00:00,20.82999992
30.08.2016 18:00:00,19.986667
30.08.2016 19:00:00,19.01666673
30.08.2016 20:00:00,17.2483333
30.08.2016 21:00:00,15.54166651
30.08.2016 22:00:00,13.94000006
30.08.2016 23:00:00,13.10333331
31.08.2016 00:00:00,11.63166666
31.08.2016 01:00:00,10.62833309
31.08.2016 02:00:00,9.890000184
31.08.2016 03:00:00,9.25666666
31.08.2016 04:00:00,8.484999975
31.08.2016 05:00:00,8.1116666
31.08.2016 06:00:00,9.288333416
31.08.2016 07:00:00,12.02833335
